zipcode,city,state,location_type,tax_returns_filed,population,total_wages,event_timestamp,created_timestamp
60089,BUFFALO GROVE,IL,PRIMARY,21901,39466,1356499180,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95117,SAN JOSE,CA,PRIMARY,12721,22030,666191379,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39202,JACKSON,MS,PRIMARY,3284,5162,103618280,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
42048,HARDIN,KY,PRIMARY,950,1767,21529327,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75845,GROVETON,TX,PRIMARY,1089,2052,30798298,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78716,AUSTIN,TX,PRIMARY,511,811,25638980,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37891,WHITESBURG,TN,PRIMARY,1523,2848,41515006,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48607,SAGINAW,MI,PRIMARY,584,871,7579846,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10602,WHITE PLAINS,NY,PRIMARY,541,826,19730717,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
24095,GOODVIEW,VA,PRIMARY,2083,3782,71992357,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
3458,PETERBOROUGH,NH,PRIMARY,3405,5705,135735376,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
22821,DAYTON,VA,PRIMARY,2618,4830,74790158,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46368,PORTAGE,IN,PRIMARY,18487,32445,713943132,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98568,OAKVILLE,WA,PRIMARY,1128,1966,32040078,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39096,LORMAN,MS,PRIMARY,860,1507,20656446,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12472,ROSENDALE,NY,PRIMARY,896,1409,30585447,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
3462,SPOFFORD,NH,PRIMARY,877,1539,46464738,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98296,SNOHOMISH,WA,PRIMARY,11048,21459,736882094,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
42718,CAMPBELLSVILLE,KY,PRIMARY,9728,17818,264063372,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98635,LYLE,WA,PRIMARY,733,1308,22438525,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
4220,BUCKFIELD,ME,PRIMARY,1400,2457,43905680,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28020,CASAR,NC,PRIMARY,1069,2024,29408223,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48464,OTTER LAKE,MI,PRIMARY,985,1821,28884205,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64735,CLINTON,MO,PRIMARY,5994,10581,167771555,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27882,SPRING HOPE,NC,PRIMARY,3256,5961,94047347,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15920,ARMAGH,PA,PRIMARY,506,872,16182812,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98377,RANDLE,WA,PRIMARY,844,1440,23690039,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
6907,STAMFORD,CT,PRIMARY,4783,8014,324883757,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
3812,BARTLETT,NH,PRIMARY,323,518,7199051,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
52625,DONNELLSON,IA,PRIMARY,1270,2301,39773462,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
54104,ATHELSTANE,WI,PRIMARY,487,842,9615288,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30152,KENNESAW,GA,PRIMARY,17602,33285,1107231532,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37891,WHITESBURG,TN,PRIMARY,1523,2848,41515006,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
26456,WEST UNION,WV,PRIMARY,1451,2708,38198185,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98038,MAPLE VALLEY,WA,PRIMARY,13596,26284,868946579,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14755,LITTLE VALLEY,NY,PRIMARY,1225,2136,36477187,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76548,HARKER HEIGHTS,TX,PRIMARY,10661,20541,422227386,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
80962,COLORADO SPRINGS,CO,PRIMARY,483,827,21714643,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
18840,SAYRE,PA,PRIMARY,5014,8644,174076971,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
19903,DOVER,DE,PRIMARY,516,804,14735224,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
34142,IMMOKALEE,FL,PRIMARY,5475,10418,112722244,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64077,ORRICK,MO,PRIMARY,878,1617,30004694,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
2125,DORCHESTER,MA,PRIMARY,14981,22994,501492850,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
71660,NEW EDINBURG,AR,PRIMARY,384,724,11289280,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
8052,MAPLE SHADE,NJ,PRIMARY,9877,15607,376208480,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36608,MOBILE,AL,PRIMARY,15750,27204,656498067,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98606,BRUSH PRAIRIE,WA,PRIMARY,4142,8043,211769233,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
5872,WEST CHARLESTON,VT,PRIMARY,339,583,7858471,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49287,TIPTON,MI,PRIMARY,1034,1917,40179950,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12468,PRATTSVILLE,NY,PRIMARY,513,881,14590558,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10474,BRONX,NY,PRIMARY,4369,7377,97578251,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
57366,PARKSTON,SD,PRIMARY,1129,2005,31558453,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
99741,GALENA,AK,PRIMARY,269,441,8949655,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21224,BALTIMORE,MD,PRIMARY,22061,33150,876200844,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
55316,CHAMPLIN,MN,PRIMARY,11573,20946,614760299,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
7407,ELMWOOD PARK,NJ,PRIMARY,9934,17030,405823236,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37217,NASHVILLE,TN,PRIMARY,14205,23166,409496387,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39440,LAUREL,MS,PRIMARY,7730,13723,208360016,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
70835,BATON ROUGE,LA,PRIMARY,370,604,10424012,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14534,PITTSFORD,NY,PRIMARY,16194,30109,1195986419,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
6902,STAMFORD,CT,PRIMARY,29001,47130,1753889885,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
2830,HARRISVILLE,RI,PRIMARY,3056,5420,146989186,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
54412,AUBURNDALE,WI,PRIMARY,1034,1887,36383977,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29401,CHARLESTON,SC,PRIMARY,4007,5783,242908839,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
43105,BALTIMORE,OH,PRIMARY,3984,7064,159708382,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
7424,LITTLE FALLS,NJ,PRIMARY,12172,20128,585762325,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
44444,NEWTON FALLS,OH,PRIMARY,5199,8868,150414836,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
11105,ASTORIA,NY,PRIMARY,19011,28457,722693754,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
2108,BOSTON,MA,PRIMARY,2348,3312,388783474,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
91394,GRANADA HILLS,CA,PRIMARY,317,493,10565696,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98947,TIETON,WA,PRIMARY,1081,2111,32403858,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39341,MACON,MS,PRIMARY,3192,5664,62245351,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38337,GADSDEN,TN,PRIMARY,617,1139,17603973,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
74048,NOWATA,OK,PRIMARY,2447,4533,72150270,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13605,ADAMS,NY,PRIMARY,1990,3684,66542359,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
65247,EXCELLO,MO,PRIMARY,255,465,7506334,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75960,MOSCOW,TX,PRIMARY,382,717,11714217,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
41003,BERRY,KY,PRIMARY,1064,2054,32740893,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
54534,HURLEY,WI,PRIMARY,1213,1996,30144904,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
55969,ROLLINGSTONE,MN,PRIMARY,526,968,18179186,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
26257,COALTON,WV,PRIMARY,312,617,10235062,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30123,CASSVILLE,GA,PRIMARY,400,728,10254856,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61024,DURAND,IL,PRIMARY,1298,2360,49407398,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
52748,ELDRIDGE,IA,PRIMARY,4082,7608,199334547,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
5733,BRANDON,VT,PRIMARY,2818,4770,87545419,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
65043,HOLTS SUMMIT,MO,PRIMARY,4532,8226,155701367,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45387,YELLOW SPRINGS,OH,PRIMARY,2812,4576,102001851,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
5866,SHEFFIELD,VT,PRIMARY,323,573,8362085,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12564,PAWLING,NY,PRIMARY,3344,5933,185634365,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
51449,LAKE CITY,IA,PRIMARY,964,1711,26237453,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17002,ALLENSVILLE,PA,PRIMARY,270,513,5518469,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
99517,ANCHORAGE,AK,PRIMARY,8337,12984,368564168,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
5068,SOUTH ROYALTON,VT,PRIMARY,1524,2458,45320281,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77320,HUNTSVILLE,TX,PRIMARY,8454,14906,254326480,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12764,NARROWSBURG,NY,PRIMARY,773,1300,22315129,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61081,STERLING,IL,PRIMARY,10835,18732,348525244,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
35011,ALEXANDER CITY,AL,PRIMARY,763,1334,24855050,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33419,WEST PALM BEACH,FL,PRIMARY,567,915,14880762,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28072,GRANITE QUARRY,NC,PRIMARY,685,1182,20002156,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95825,SACRAMENTO,CA,PRIMARY,13577,20027,413966183,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32241,JACKSONVILLE,FL,PRIMARY,704,1113,25647121,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31038,HILLSBORO,GA,PRIMARY,381,697,10703049,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
1730,BEDFORD,MA,PRIMARY,6588,11940,472027119,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31018,DAVISBORO,GA,PRIMARY,535,978,13778028,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
6902,STAMFORD,CT,PRIMARY,29001,47130,1753889885,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
5734,BRIDPORT,VT,PRIMARY,636,1087,17995407,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77009,HOUSTON,TX,PRIMARY,16263,27460,620494819,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12809,ARGYLE,NY,PRIMARY,1685,2994,55154197,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15948,REVLOC,PA,PRIMARY,284,523,8316497,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14801,ADDISON,NY,PRIMARY,2212,4062,65839037,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
2135,BRIGHTON,MA,PRIMARY,21268,27370,855471186,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
7110,NUTLEY,NJ,PRIMARY,14513,25001,882251300,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31054,MC INTYRE,GA,PRIMARY,750,1365,19033239,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
85302,GLENDALE,AZ,PRIMARY,15451,26533,504502805,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92868,ORANGE,CA,PRIMARY,9575,16174,369443577,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
58533,ELGIN,ND,PRIMARY,463,772,8081153,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64850,NEOSHO,MO,PRIMARY,9846,18271,270357486,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76028,BURLESON,TX,PRIMARY,25425,48315,1206427469,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13839,SIDNEY CENTER,NY,PRIMARY,608,1088,18102112,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37602,JOHNSON CITY,TN,PRIMARY,586,898,23142996,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10704,YONKERS,NY,PRIMARY,15745,25409,706145477,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
42721,CANEYVILLE,KY,PRIMARY,1403,2761,35343402,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37082,KINGSTON SPRINGS,TN,PRIMARY,2977,5512,132663068,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13320,CHERRY VALLEY,NY,PRIMARY,934,1642,24912132,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13464,SMYRNA,NY,PRIMARY,478,851,12885849,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
18325,CANADENSIS,PA,PRIMARY,1188,2012,37934925,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
34145,MARCO ISLAND,FL,PRIMARY,7444,12812,367150533,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27284,KERNERSVILLE,NC,PRIMARY,22754,42019,997453411,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31625,BARNEY,GA,PRIMARY,468,857,12142370,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
71237,EPPS,LA,PRIMARY,517,975,14290608,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37082,KINGSTON SPRINGS,TN,PRIMARY,2977,5512,132663068,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
99655,QUINHAGAK,AK,PRIMARY,263,470,3903253,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
43442,LINDSEY,OH,PRIMARY,511,883,16798678,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33133,MIAMI,FL,PRIMARY,15579,24458,1042707180,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
16501,ERIE,PA,PRIMARY,614,778,6263221,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29130,RIDGEWAY,SC,PRIMARY,2806,4927,93677948,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12428,ELLENVILLE,NY,PRIMARY,2601,4494,76147839,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92625,CORONA DEL MAR,CA,PRIMARY,6986,10985,697736150,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78467,CORPUS CHRISTI,TX,PRIMARY,479,799,11633418,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
86003,FLAGSTAFF,AZ,PRIMARY,1417,2352,46059771,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60564,NAPERVILLE,IL,PRIMARY,17498,36024,1772224608,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95012,CASTROVILLE,CA,PRIMARY,4326,8542,126955739,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
19606,READING,PA,PRIMARY,17255,29985,723273693,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45849,GROVER HILL,OH,PRIMARY,558,993,14985287,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37939,KNOXVILLE,TN,PRIMARY,310,480,13270687,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27920,BUXTON,NC,PRIMARY,814,1379,19072639,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
56545,GARY,MN,PRIMARY,352,614,7464491,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31031,GORDON,GA,PRIMARY,2649,4822,74535288,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30907,AUGUSTA,GA,PRIMARY,22313,40607,1003729909,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32341,MADISON,FL,PRIMARY,529,911,13438499,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
8869,RARITAN,NJ,PRIMARY,3424,5803,175605743,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12464,PHOENICIA,NY,PRIMARY,520,816,13164275,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
56044,HENDERSON,MN,PRIMARY,995,1755,37014136,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
86043,SECOND MESA,AZ,PRIMARY,590,1121,12271709,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37029,BURNS,TN,PRIMARY,2424,4593,105799260,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
67837,COPELAND,KS,PRIMARY,357,703,7189382,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
8051,MANTUA,NJ,PRIMARY,5474,9204,262368742,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
50436,FOREST CITY,IA,PRIMARY,2723,4832,86047944,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
59443,FORT SHAW,MT,PRIMARY,305,545,8399557,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
70361,HOUMA,LA,PRIMARY,1036,1700,40922277,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37752,HARROGATE,TN,PRIMARY,2616,4847,77573429,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60632,CHICAGO,IL,PRIMARY,32858,63860,877276155,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
79508,BUFFALO GAP,TX,PRIMARY,609,1070,19949804,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95363,PATTERSON,CA,PRIMARY,9127,18121,354778180,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
69043,STRATTON,NE,PRIMARY,264,468,5130200,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61722,ARROWSMITH,IL,PRIMARY,267,492,8659985,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14032,CLARENCE CENTER,NY,PRIMARY,3566,6906,217101920,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
41092,VERONA,KY,PRIMARY,1572,2977,65833618,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36451,GROVE HILL,AL,PRIMARY,2098,4014,64887195,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
7640,HARRINGTON PARK,NJ,PRIMARY,2279,4361,194366466,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27842,HENRICO,NC,PRIMARY,656,1123,15629016,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
90807,LONG BEACH,CA,PRIMARY,15959,26420,795362567,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61755,MACKINAW,IL,PRIMARY,2116,4031,93516788,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37082,KINGSTON SPRINGS,TN,PRIMARY,2977,5512,132663068,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30436,LYONS,GA,PRIMARY,4355,8258,112095015,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
2631,BREWSTER,MA,PRIMARY,5179,8575,167998522,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
85754,TUCSON,AZ,PRIMARY,852,1399,33845636,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
87103,ALBUQUERQUE,NM,PRIMARY,425,611,15513655,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
56232,DAWSON,MN,PRIMARY,1111,1970,30294887,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36401,EVERGREEN,AL,PRIMARY,3190,5813,78778511,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
72769,SUMMERS,AR,PRIMARY,370,707,10302981,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38663,RIPLEY,MS,PRIMARY,5106,9444,132042313,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48301,BLOOMFIELD HILLS,MI,PRIMARY,7143,12890,669214343,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93103,SANTA BARBARA,CA,PRIMARY,8204,13621,343916881,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15146,MONROEVILLE,PA,PRIMARY,15256,25238,584154297,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32757,MOUNT DORA,FL,PRIMARY,9353,16168,318130210,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
85702,TUCSON,AZ,PRIMARY,643,959,17479478,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32091,STARKE,FL,PRIMARY,6234,11250,178806243,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29250,COLUMBIA,SC,PRIMARY,285,418,11366477,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31058,MAUK,GA,PRIMARY,607,1172,16528710,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
54902,OSHKOSH,WI,PRIMARY,11496,18650,363524314,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77878,SNOOK,TX,PRIMARY,451,813,13287452,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30144,KENNESAW,GA,PRIMARY,21815,38067,948599536,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10520,CROTON ON HUDSON,NY,PRIMARY,6109,10857,524242389,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95337,MANTECA,CA,PRIMARY,11853,22663,529597186,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
4292,SUMNER,ME,PRIMARY,371,678,10918039,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
97118,GARIBALDI,OR,PRIMARY,457,738,9728423,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15541,FRIEDENS,PA,PRIMARY,1780,3264,56922657,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76518,BUCKHOLTS,TX,PRIMARY,537,993,14450698,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
8270,WOODBINE,NJ,PRIMARY,3431,6102,138499266,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15955,SIDMAN,PA,PRIMARY,959,1699,30975871,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30302,ATLANTA,GA,PRIMARY,420,564,11777761,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
35172,TRAFFORD,AL,PRIMARY,1195,2333,40016483,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46635,SOUTH BEND,IN,PRIMARY,3068,5336,108187588,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45217,CINCINNATI,OH,PRIMARY,3209,5071,89786871,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
16929,LAWRENCEVILLE,PA,PRIMARY,1039,1840,28415690,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21040,EDGEWOOD,MD,PRIMARY,11222,19332,409405527,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
65753,SPARTA,MO,PRIMARY,1970,3764,55164289,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37097,LOBELVILLE,TN,PRIMARY,867,1559,21940184,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
43004,BLACKLICK,OH,PRIMARY,11181,19234,606984386,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46068,SHARPSVILLE,IN,PRIMARY,1371,2586,52184597,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
70395,SCHRIEVER,LA,PRIMARY,2213,4127,95205934,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
84402,OGDEN,UT,PRIMARY,348,571,7832354,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78016,DEVINE,TX,PRIMARY,3911,7256,122646677,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17850,MONTANDON,PA,PRIMARY,364,608,9183139,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29162,TURBEVILLE,SC,PRIMARY,1048,1982,28902485,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
